order_id,order_datetime,day_of_week,hour_of_day,is_weekend,is_peak_hour,month,restaurant_id,restaurant_locality,cuisine_type,delivery_locality,distance_km,partner_id,vehicle_type,partner_experience_months,weather_condition,order_value_inr,estimated_prep_time_min,estimated_delivery_time_min,actual_delivery_time_min,estimated_delivery_datetime,actual_delivery_datetime,delay_minutes,is_delayed,delay_category,distance_bin,experience_bin,value_bin
ORD_000663,2024-01-15 12:05:00,Monday,12,False,True,1,REST_0030,Kalyan East,Asian,Juhu,13.2,DEL_0241,Bike,47,Light rains,995.23,22,67,89,2024-01-15 13:12:00,2024-01-15 13:34:00,22,True,Severely Delayed,12+km,2+ years,₹600+
ORD_000664,2024-10-16 18:58:00,Wednesday,18,False,False,10,REST_0026,Vikhroli,Italian,Bhayandar East,14.14,DEL_0210,Bicycle,22,Clear,388.0,15,63,83,2024-10-16 20:01:00,2024-10-16 20:21:00,20,True,Moderately Delayed,12+km,1-2 years,₹200-400
ORD_000665,2024-06-25 14:17:00,Tuesday,14,False,False,6,REST_0014,Ghatkopar West,Chinese,Bhayandar West,10.0,DEL_0179,Bike,1,Light rains,441.48,21,56,80,2024-06-25 15:13:00,2024-06-25 15:37:00,24,True,Severely Delayed,8-12km,0-6 months,₹400-600
ORD_000666,2024-10-25 21:16:00,Friday,21,False,True,10,REST_0080,Mulund East,Lebanese,Ghatkopar East,6.17,DEL_0251,Bike,28,Cloudy,682.81,18,40,46,2024-10-25 21:56:00,2024-10-25 22:02:00,6,True,Slightly Delayed,5-8km,2+ years,₹600+
ORD_000667,2024-10-04 18:16:00,Friday,18,False,False,10,REST_0003,Matunga,South indian,Mulund West,10.0,DEL_0288,Bike,34,Rainy,1474.17,21,56,51,2024-10-04 19:12:00,2024-10-04 19:07:00,-5,False,On Time,8-12km,2+ years,₹600+
ORD_000668,2024-04-01 13:55:00,Monday,13,False,True,4,REST_0107,Versova,Italian,Bhayandar West,7.86,DEL_0013,Bike,50,Cloudy,1207.59,18,45,57,2024-04-01 14:40:00,2024-04-01 14:52:00,12,True,Moderately Delayed,5-8km,2+ years,₹600+
ORD_000669,2024-08-14 20:17:00,Wednesday,20,False,True,8,REST_0107,Versova,Italian,Andheri East,11.27,DEL_0238,Scooty,34,Clear,462.54,18,56,61,2024-08-14 21:13:00,2024-08-14 21:18:00,5,True,Slightly Delayed,8-12km,2+ years,₹400-600
ORD_000670,2024-04-19 12:42:00,Friday,12,False,True,4,REST_0029,Borivali East,Italian,Colaba,6.22,DEL_0240,Bicycle,56,Light rains,892.29,17,39,61,2024-04-19 13:21:00,2024-04-19 13:43:00,22,True,Severely Delayed,5-8km,2+ years,₹600+
ORD_000671,2024-10-18 20:17:00,Friday,20,False,True,10,REST_0110,Worli,American,Malad West,3.78,DEL_0085,Bike,18,Rainy,397.66,17,31,28,2024-10-18 20:48:00,2024-10-18 20:45:00,-3,False,On Time,3-5km,1-2 years,₹200-400
ORD_000672,2024-12-05 08:45:00,Thursday,8,False,False,12,REST_0013,Vikhroli,South indian,Ghatkopar West,12.01,DEL_0077,Bicycle,21,Cloudy,746.6,25,67,76,2024-12-05 09:52:00,2024-12-05 10:01:00,9,True,Slightly Delayed,12+km,1-2 years,₹600+
ORD_000673,2024-05-24 08:11:00,Friday,8,False,False,5,REST_0093,Marine lines,North indian,Dadar East,9.34,DEL_0238,Scooty,34,Cloudy,845.31,18,50,42,2024-05-24 09:01:00,2024-05-24 08:53:00,-8,False,On Time,8-12km,2+ years,₹600+
ORD_000674,2024-06-28 18:41:00,Friday,18,False,False,6,REST_0121,Colaba,Korean,Bhayandar East,12.6,DEL_0106,Bike,46,Light rains,221.38,28,72,62,2024-06-28 19:53:00,2024-06-28 19:43:00,-10,False,On Time,12+km,2+ years,₹200-400
ORD_000675,2024-04-25 12:25:00,Thursday,12,False,True,4,REST_0020,Vile Parle East,Asian,Bandra West,12.79,DEL_0052,Bike,11,Light rains,1232.32,20,64,120,2024-04-25 13:29:00,2024-04-25 14:25:00,56,True,Severely Delayed,12+km,6-12 months,₹600+
ORD_000676,2024-09-22 20:34:00,Sunday,20,True,True,9,REST_0032,Bhayandar West,Mughlai,Jogeshwari,3.66,DEL_0191,Scooty,27,Cloudy,1051.05,15,28,27,2024-09-22 21:02:00,2024-09-22 21:01:00,-1,False,On Time,3-5km,2+ years,₹600+
ORD_000677,2024-11-13 16:31:00,Wednesday,16,False,False,11,REST_0066,Kurla East,Mughlai,Lower Parel,7.92,DEL_0172,Bike,49,Heavy rains,1132.66,24,52,80,2024-11-13 17:23:00,2024-11-13 17:51:00,28,True,Severely Delayed,5-8km,2+ years,₹600+
ORD_000678,2024-01-27 17:16:00,Saturday,17,True,False,1,REST_0043,Goregaon East,Asian,Ghatkopar West,5.07,DEL_0051,Bike,14,Cloudy,1318.38,15,33,24,2024-01-27 17:49:00,2024-01-27 17:40:00,-9,False,On Time,5-8km,1-2 years,₹600+
ORD_000679,2024-09-20 11:51:00,Friday,11,False,False,9,REST_0039,Mulund East,Chinese,Kurla West,4.11,DEL_0094,Bicycle,26,Light rains,371.3,25,41,51,2024-09-20 12:32:00,2024-09-20 12:42:00,10,True,Slightly Delayed,3-5km,2+ years,₹200-400
ORD_000680,2024-08-04 16:35:00,Sunday,16,True,False,8,REST_0033,Worli,Italian,Ghatkopar West,4.99,DEL_0093,Bike,16,Rainy,1490.94,21,39,42,2024-08-04 17:14:00,2024-08-04 17:17:00,3,True,Slightly Delayed,3-5km,1-2 years,₹600+
ORD_000681,2024-06-19 11:08:00,Wednesday,11,False,False,6,REST_0134,Vile Parle East,Desserts,kandivali West,5.12,DEL_0193,Bike,14,Clear,846.81,23,42,34,2024-06-19 11:50:00,2024-06-19 11:42:00,-8,False,On Time,5-8km,1-2 years,₹600+
ORD_000682,2024-04-20 18:02:00,Saturday,18,True,False,4,REST_0019,Mulund East,Thai,Bhayandar West,10.43,DEL_0228,Scooty,36,Clear,1024.65,29,66,56,2024-04-20 19:08:00,2024-04-20 18:58:00,-10,False,On Time,8-12km,2+ years,₹600+
ORD_000683,2024-04-16 09:46:00,Tuesday,9,False,False,4,REST_0111,Borivali West,South indian,Kalyan West,5.88,DEL_0288,Bike,34,Cloudy,560.34,26,48,49,2024-04-16 10:34:00,2024-04-16 10:35:00,1,True,Slightly Delayed,5-8km,2+ years,₹400-600
ORD_000684,2024-07-22 23:40:00,Monday,23,False,False,7,REST_0131,Ghatkopar West,Desserts,Lower Parel,12.69,DEL_0115,Scooty,23,Clear,1045.26,19,62,65,2024-07-23 00:42:00,2024-07-23 00:45:00,3,True,Slightly Delayed,12+km,1-2 years,₹600+
ORD_000685,2024-05-26 23:55:00,Sunday,23,True,False,5,REST_0078,Worli,Beverages,Goregaon West,6.81,DEL_0224,Scooty,41,Light rains,593.24,16,40,38,2024-05-27 00:35:00,2024-05-27 00:33:00,-2,False,On Time,5-8km,2+ years,₹400-600
ORD_000686,2024-08-19 08:04:00,Monday,8,False,False,8,REST_0013,Vikhroli,South indian,Mulund East,8.01,DEL_0126,Bicycle,28,Rainy,1458.2,25,53,68,2024-08-19 08:57:00,2024-08-19 09:12:00,15,True,Moderately Delayed,8-12km,2+ years,₹600+
ORD_000687,2024-07-25 19:44:00,Thursday,19,False,True,7,REST_0031,Andheri East,Asian,Andheri West,11.44,DEL_0225,Scooty,12,Cloudy,450.7,23,63,88,2024-07-25 20:47:00,2024-07-25 21:12:00,25,True,Severely Delayed,8-12km,6-12 months,₹400-600
ORD_000688,2024-06-16 13:27:00,Sunday,13,True,True,6,REST_0069,Goregaon East,Korean,Matunga,11.98,DEL_0244,Bicycle,24,Rainy,249.07,22,63,92,2024-06-16 14:30:00,2024-06-16 14:59:00,29,True,Severely Delayed,8-12km,1-2 years,₹200-400
ORD_000689,2024-10-09 18:07:00,Wednesday,18,False,False,10,REST_0126,kandivali East,North indian,Bhayandar East,7.82,DEL_0007,Bicycle,25,Heavy rains,1353.01,29,57,72,2024-10-09 19:04:00,2024-10-09 19:19:00,15,True,Moderately Delayed,5-8km,2+ years,₹600+
ORD_000690,2024-01-30 21:48:00,Tuesday,21,False,True,1,REST_0120,Juhu,Street foodSea food,Goregaon East,12.14,DEL_0116,Bicycle,50,Cloudy,665.18,29,71,92,2024-01-30 22:59:00,2024-01-30 23:20:00,21,True,Severely Delayed,12+km,2+ years,₹600+
ORD_000691,2024-04-05 21:19:00,Friday,21,False,True,4,REST_0089,Malad East,Japanese,Malad West,5.35,DEL_0247,Bike,25,Cloudy,1432.31,24,44,46,2024-04-05 22:03:00,2024-04-05 22:05:00,2,True,Slightly Delayed,5-8km,2+ years,₹600+
ORD_000692,2024-01-24 21:05:00,Wednesday,21,False,True,1,REST_0112,Borivali East,Chinese,Goregaon East,13.37,DEL_0238,Scooty,34,Cloudy,1045.61,18,63,73,2024-01-24 22:08:00,2024-01-24 22:18:00,10,True,Slightly Delayed,12+km,2+ years,₹600+
ORD_000693,2024-04-21 19:40:00,Sunday,19,True,True,4,REST_0060,Andheri East,Korean,Jogeshwari,9.05,DEL_0256,Bicycle,8,Light rains,1118.1,28,60,79,2024-04-21 20:40:00,2024-04-21 20:59:00,19,True,Moderately Delayed,8-12km,6-12 months,₹600+
ORD_000694,2024-11-13 09:09:00,Wednesday,9,False,False,11,REST_0012,Lower Parel,Beverages,Kalyan West,13.62,DEL_0244,Bicycle,24,Cloudy,296.15,21,68,75,2024-11-13 10:17:00,2024-11-13 10:24:00,7,True,Slightly Delayed,12+km,1-2 years,₹200-400
ORD_000695,2024-08-30 21:45:00,Friday,21,False,True,8,REST_0127,Borivali East,Street foodSea food,Kalyan East,7.15,DEL_0251,Bike,28,Clear,1280.8,21,46,51,2024-08-30 22:31:00,2024-08-30 22:36:00,5,True,Slightly Delayed,5-8km,2+ years,₹600+
ORD_000696,2024-08-29 19:38:00,Thursday,19,False,True,8,REST_0130,Marine lines,Tibetan,Dadar East,13.02,DEL_0106,Bike,46,Light rains,863.82,19,63,85,2024-08-29 20:41:00,2024-08-29 21:03:00,22,True,Severely Delayed,12+km,2+ years,₹600+
ORD_000697,2024-07-29 17:47:00,Monday,17,False,False,7,REST_0140,Andheri East,Street foodSea food,kandivali West,6.65,DEL_0191,Scooty,27,Clear,942.09,25,49,60,2024-07-29 18:36:00,2024-07-29 18:47:00,11,True,Moderately Delayed,5-8km,2+ years,₹600+
ORD_000698,2024-04-24 08:35:00,Wednesday,8,False,False,4,REST_0071,Ghatkopar East,Italian,Kalyan East,10.03,DEL_0073,Bike,4,Light rains,1421.47,23,58,76,2024-04-24 09:33:00,2024-04-24 09:51:00,18,True,Moderately Delayed,8-12km,0-6 months,₹600+
ORD_000699,2024-04-11 20:58:00,Thursday,20,False,True,4,REST_0112,Borivali East,Chinese,Vikhroli,7.62,DEL_0121,Scooty,57,Light rains,1418.11,18,44,63,2024-04-11 21:42:00,2024-04-11 22:01:00,19,True,Moderately Delayed,5-8km,2+ years,₹600+
ORD_000700,2024-02-05 12:03:00,Monday,12,False,True,2,REST_0031,Andheri East,Asian,kandivali East,5.36,DEL_0036,Bicycle,40,Cloudy,1158.92,23,42,67,2024-02-05 12:45:00,2024-02-05 13:10:00,25,True,Severely Delayed,5-8km,2+ years,₹600+
ORD_000701,2024-08-03 08:42:00,Saturday,8,True,False,8,REST_0135,Mulund West,Thai,Vile Parle East,10.86,DEL_0274,Bike,19,Clear,1413.93,16,53,48,2024-08-03 09:35:00,2024-08-03 09:30:00,-5,False,On Time,8-12km,1-2 years,₹600+
ORD_000702,2024-01-06 13:39:00,Saturday,13,True,True,1,REST_0147,Bandra East,Thai,Marine lines,11.17,DEL_0092,Bike,8,Cloudy,458.19,27,66,86,2024-01-06 14:45:00,2024-01-06 15:05:00,20,True,Moderately Delayed,8-12km,6-12 months,₹400-600
ORD_000703,2024-10-23 10:59:00,Wednesday,10,False,False,10,REST_0055,Dadar West,Korean,Santacruz,11.39,DEL_0003,Scooty,9,Cloudy,1239.56,25,65,66,2024-10-23 12:04:00,2024-10-23 12:05:00,1,True,Slightly Delayed,8-12km,6-12 months,₹600+
ORD_000704,2024-09-15 17:58:00,Sunday,17,True,False,9,REST_0101,Ghatkopar West,Korean,Vile Parle West,11.4,DEL_0122,Scooty,8,Clear,599.8,24,64,57,2024-09-15 19:02:00,2024-09-15 18:55:00,-7,False,On Time,8-12km,6-12 months,₹400-600
ORD_000705,2024-11-25 18:02:00,Monday,18,False,False,11,REST_0134,Vile Parle East,Desserts,Borivali West,8.12,DEL_0007,Bicycle,25,Heavy rains,718.98,23,52,77,2024-11-25 18:54:00,2024-11-25 19:19:00,25,True,Severely Delayed,8-12km,2+ years,₹600+
ORD_000706,2024-02-08 21:30:00,Thursday,21,False,True,2,REST_0097,Bhayandar East,American,Juhu,13.3,DEL_0004,Bike,7,Cloudy,1130.66,17,62,96,2024-02-08 22:32:00,2024-02-08 23:06:00,34,True,Severely Delayed,12+km,6-12 months,₹600+
ORD_000707,2024-12-10 21:31:00,Tuesday,21,False,True,12,REST_0109,Dadar East,North indian,kandivali West,6.09,DEL_0051,Bike,14,Heavy rains,583.41,28,50,84,2024-12-10 22:21:00,2024-12-10 22:55:00,34,True,Severely Delayed,5-8km,1-2 years,₹400-600
ORD_000708,2024-06-07 12:00:00,Friday,12,False,True,6,REST_0049,Ghatkopar West,Japanese,Kurla West,5.63,DEL_0203,Bike,44,Light rains,412.27,22,42,58,2024-06-07 12:42:00,2024-06-07 12:58:00,16,True,Moderately Delayed,5-8km,2+ years,₹400-600
ORD_000709,2024-05-07 15:08:00,Tuesday,15,False,False,5,REST_0071,Ghatkopar East,Italian,Bandra West,10.13,DEL_0222,Scooty,2,Rainy,1456.19,23,58,54,2024-05-07 16:06:00,2024-05-07 16:02:00,-4,False,On Time,8-12km,0-6 months,₹600+
ORD_000710,2024-09-13 12:16:00,Friday,12,False,True,9,REST_0126,kandivali East,North indian,Jogeshwari,5.25,DEL_0084,Bike,31,Clear,1127.3,29,49,60,2024-09-13 13:05:00,2024-09-13 13:16:00,11,True,Moderately Delayed,5-8km,2+ years,₹600+
ORD_000711,2024-04-07 08:38:00,Sunday,8,True,False,4,REST_0060,Andheri East,Korean,Borivali West,13.19,DEL_0041,Scooty,33,Cloudy,304.18,28,74,83,2024-04-07 09:52:00,2024-04-07 10:01:00,9,True,Slightly Delayed,12+km,2+ years,₹200-400
ORD_000712,2024-05-02 19:28:00,Thursday,19,False,True,5,REST_0149,Juhu,North indian,Mulund West,6.84,DEL_0047,Bike,11,Light rains,1454.69,28,53,60,2024-05-02 20:21:00,2024-05-02 20:28:00,7,True,Slightly Delayed,5-8km,6-12 months,₹600+
ORD_000713,2024-02-16 05:47:00,Friday,5,False,False,2,REST_0009,Marine lines,Asian,Andheri West,8.9,DEL_0123,Bike,42,Heavy rains,286.99,16,46,57,2024-02-16 06:33:00,2024-02-16 06:44:00,11,True,Moderately Delayed,8-12km,2+ years,₹200-400
ORD_000714,2024-12-17 13:06:00,Tuesday,13,False,True,12,REST_0088,Mulund West,Tibetan,Borivali East,14.68,DEL_0138,Bike,2,Heavy rains,634.7,23,73,189,2024-12-17 14:19:00,2024-12-17 16:15:00,116,True,Severely Delayed,12+km,0-6 months,₹600+
ORD_000715,2024-02-03 22:29:00,Saturday,22,True,False,2,REST_0108,Lower Parel,Beverages,Versova,14.62,DEL_0045,Bike,52,Light rains,391.64,21,71,92,2024-02-03 23:40:00,2024-02-04 00:01:00,21,True,Severely Delayed,12+km,2+ years,₹200-400
ORD_000716,2024-08-06 18:28:00,Tuesday,18,False,False,8,REST_0139,Versova,Beverages,Goregaon East,12.44,DEL_0298,Bike,35,Clear,570.82,21,64,60,2024-08-06 19:32:00,2024-08-06 19:28:00,-4,False,On Time,12+km,2+ years,₹400-600
ORD_000717,2024-01-11 12:49:00,Thursday,12,False,True,1,REST_0148,Marine lines,Lebanese,Powai,3.67,DEL_0019,Bicycle,21,Cloudy,989.53,21,35,39,2024-01-11 13:24:00,2024-01-11 13:28:00,4,True,Slightly Delayed,3-5km,1-2 years,₹600+
ORD_000718,2024-02-15 07:05:00,Thursday,7,False,False,2,REST_0085,Malad West,Korean,kandivali West,5.93,DEL_0268,Bicycle,38,Cloudy,1267.62,23,44,48,2024-02-15 07:49:00,2024-02-15 07:53:00,4,True,Slightly Delayed,5-8km,2+ years,₹600+
ORD_000719,2024-06-25 21:40:00,Tuesday,21,False,True,6,REST_0144,Mulund West,Japanese,Goregaon East,5.05,DEL_0099,Bike,38,Rainy,813.21,19,37,40,2024-06-25 22:17:00,2024-06-25 22:20:00,3,True,Slightly Delayed,5-8km,2+ years,₹600+
ORD_000720,2024-10-12 10:53:00,Saturday,10,True,False,10,REST_0078,Worli,Beverages,Vile Parle East,7.65,DEL_0041,Scooty,33,Light rains,220.06,16,42,37,2024-10-12 11:35:00,2024-10-12 11:30:00,-5,False,On Time,5-8km,2+ years,₹200-400
ORD_000721,2024-01-14 23:19:00,Sunday,23,True,False,1,REST_0018,Mulund West,Beverages,Marine lines,13.66,DEL_0234,Scooty,58,Heavy rains,916.87,20,67,107,2024-01-15 00:26:00,2024-01-15 01:06:00,40,True,Severely Delayed,12+km,2+ years,₹600+
ORD_000722,2024-07-10 20:32:00,Wednesday,20,False,True,7,REST_0102,Malad West,Street foodSea food,kandivali West,12.0,DEL_0143,Bicycle,42,Clear,406.88,23,64,98,2024-07-10 21:36:00,2024-07-10 22:10:00,34,True,Severely Delayed,8-12km,2+ years,₹400-600
ORD_000723,2024-01-08 21:08:00,Monday,21,False,True,1,REST_0031,Andheri East,Asian,Borivali East,12.49,DEL_0021,Bike,51,Light rains,1351.24,23,66,99,2024-01-08 22:14:00,2024-01-08 22:47:00,33,True,Severely Delayed,12+km,2+ years,₹600+
ORD_000724,2024-10-13 17:28:00,Sunday,17,True,False,10,REST_0034,Goregaon East,Asian,Vile Parle West,5.33,DEL_0019,Bicycle,21,Heavy rains,690.32,26,46,74,2024-10-13 18:14:00,2024-10-13 18:42:00,28,True,Severely Delayed,5-8km,1-2 years,₹600+
ORD_000725,2024-05-10 12:14:00,Friday,12,False,True,5,REST_0137,Kalyan East,Beverages,Bhayandar West,5.89,DEL_0091,Bicycle,52,Light rains,229.88,27,49,83,2024-05-10 13:03:00,2024-05-10 13:37:00,34,True,Severely Delayed,5-8km,2+ years,₹200-400
ORD_000726,2024-09-01 03:09:00,Sunday,3,True,False,9,REST_0074,Matunga,Italian,Santacruz,5.63,DEL_0266,Bicycle,27,Light rains,1230.13,15,35,66,2024-09-01 03:44:00,2024-09-01 04:15:00,31,True,Severely Delayed,5-8km,2+ years,₹600+
ORD_000727,2024-06-07 18:47:00,Friday,18,False,False,6,REST_0043,Goregaon East,Asian,Lower Parel,14.86,DEL_0090,Bicycle,37,Rainy,524.1,15,65,75,2024-06-07 19:52:00,2024-06-07 20:02:00,10,True,Slightly Delayed,12+km,2+ years,₹400-600
ORD_000728,2024-09-28 11:32:00,Saturday,11,True,False,9,REST_0070,Goregaon East,Italian,Ghatkopar East,5.56,DEL_0166,Scooty,10,Light rains,1381.07,19,39,33,2024-09-28 12:11:00,2024-09-28 12:05:00,-6,False,On Time,5-8km,6-12 months,₹600+
ORD_000729,2024-06-23 20:14:00,Sunday,20,True,True,6,REST_0074,Matunga,Italian,kandivali West,8.22,DEL_0159,Bike,21,Clear,781.22,15,43,42,2024-06-23 20:57:00,2024-06-23 20:56:00,-1,False,On Time,8-12km,1-2 years,₹600+
ORD_000730,2024-10-20 10:19:00,Sunday,10,True,False,10,REST_0122,Kalyan East,Mughlai,Worli,7.17,DEL_0043,Scooty,1,Light rains,323.43,27,53,52,2024-10-20 11:12:00,2024-10-20 11:11:00,-1,False,On Time,5-8km,0-6 months,₹200-400
ORD_000731,2024-04-29 11:14:00,Monday,11,False,False,4,REST_0103,Bhayandar East,Asian,Borivali East,3.32,DEL_0023,Scooty,45,Cloudy,247.44,21,34,37,2024-04-29 11:48:00,2024-04-29 11:51:00,3,True,Slightly Delayed,3-5km,2+ years,₹200-400
ORD_000732,2024-01-23 18:53:00,Tuesday,18,False,False,1,REST_0144,Mulund West,Japanese,Vile Parle West,7.28,DEL_0213,Scooty,39,Rainy,398.32,19,44,59,2024-01-23 19:37:00,2024-01-23 19:52:00,15,True,Moderately Delayed,5-8km,2+ years,₹200-400
ORD_000733,2024-06-28 11:00:00,Friday,11,False,False,6,REST_0090,Mulund West,Beverages,Vikhroli,9.64,DEL_0120,Bicycle,14,Cloudy,1386.32,22,56,65,2024-06-28 11:56:00,2024-06-28 12:05:00,9,True,Slightly Delayed,8-12km,1-2 years,₹600+
ORD_000734,2024-10-01 18:46:00,Tuesday,18,False,False,10,REST_0056,Andheri East,Italian,Marine lines,9.39,DEL_0125,Bicycle,6,Light rains,640.53,23,56,67,2024-10-01 19:42:00,2024-10-01 19:53:00,11,True,Moderately Delayed,8-12km,0-6 months,₹600+
ORD_000735,2024-05-08 19:28:00,Wednesday,19,False,True,5,REST_0005,Versova,Desserts,Goregaon West,8.56,DEL_0017,Bike,17,Cloudy,804.18,22,52,60,2024-05-08 20:20:00,2024-05-08 20:28:00,8,True,Slightly Delayed,8-12km,1-2 years,₹600+
ORD_000736,2024-11-10 20:44:00,Sunday,20,True,True,11,REST_0115,Khar West,Italian,Malad East,8.58,DEL_0215,Bike,33,Cloudy,849.35,18,48,58,2024-11-10 21:32:00,2024-11-10 21:42:00,10,True,Slightly Delayed,8-12km,2+ years,₹600+
ORD_000737,2024-12-02 07:10:00,Monday,7,False,False,12,REST_0054,Lower Parel,Japanese,Andheri East,14.63,DEL_0147,Bicycle,46,Cloudy,1146.46,15,64,64,2024-12-02 08:14:00,2024-12-02 08:14:00,0,False,On Time,12+km,2+ years,₹600+
ORD_000738,2024-06-01 19:52:00,Saturday,19,True,True,6,REST_0147,Bandra East,Thai,Mulund West,11.96,DEL_0194,Scooty,40,Light rains,1224.58,27,69,86,2024-06-01 21:01:00,2024-06-01 21:18:00,17,True,Moderately Delayed,8-12km,2+ years,₹600+
ORD_000739,2024-05-23 13:04:00,Thursday,13,False,True,5,REST_0115,Khar West,Italian,Malad West,4.26,DEL_0249,Bike,15,Cloudy,1084.43,18,33,45,2024-05-23 13:37:00,2024-05-23 13:49:00,12,True,Moderately Delayed,3-5km,1-2 years,₹600+
ORD_000740,2024-02-20 12:07:00,Tuesday,12,False,True,2,REST_0135,Mulund West,Thai,Juhu,8.72,DEL_0023,Scooty,45,Cloudy,1142.96,16,46,55,2024-02-20 12:53:00,2024-02-20 13:02:00,9,True,Slightly Delayed,8-12km,2+ years,₹600+
ORD_000741,2024-09-16 21:17:00,Monday,21,False,True,9,REST_0081,Juhu,Tibetan,Kalyan West,6.87,DEL_0204,Bike,31,Cloudy,1475.7,18,42,59,2024-09-16 21:59:00,2024-09-16 22:16:00,17,True,Moderately Delayed,5-8km,2+ years,₹600+
ORD_000742,2024-11-29 14:03:00,Friday,14,False,False,11,REST_0099,Juhu,Lebanese,Dadar West,13.98,DEL_0220,Bike,30,Light rains,926.12,18,65,65,2024-11-29 15:08:00,2024-11-29 15:08:00,0,False,On Time,12+km,2+ years,₹600+
ORD_000743,2024-02-26 20:28:00,Monday,20,False,True,2,REST_0137,Kalyan East,Beverages,Santacruz,8.35,DEL_0110,Scooty,42,Cloudy,351.14,27,57,60,2024-02-26 21:25:00,2024-02-26 21:28:00,3,True,Slightly Delayed,8-12km,2+ years,₹200-400
ORD_000744,2024-02-18 13:14:00,Sunday,13,True,True,2,REST_0040,Andheri West,Street foodSea food,Santacruz,7.39,DEL_0247,Bike,25,Light rains,1434.6,23,49,71,2024-02-18 14:03:00,2024-02-18 14:25:00,22,True,Severely Delayed,5-8km,2+ years,₹600+
ORD_000745,2024-03-08 20:59:00,Friday,20,False,True,3,REST_0146,Matunga,Tibetan,Malad West,13.62,DEL_0207,Bike,25,Cloudy,958.14,22,69,90,2024-03-08 22:08:00,2024-03-08 22:29:00,21,True,Severely Delayed,12+km,2+ years,₹600+
ORD_000746,2024-01-12 21:41:00,Friday,21,False,True,1,REST_0123,Mulund East,South indian,Borivali East,5.8,DEL_0045,Bike,52,Cloudy,289.51,27,48,52,2024-01-12 22:29:00,2024-01-12 22:33:00,4,True,Slightly Delayed,5-8km,2+ years,₹200-400
ORD_000747,2024-06-20 20:05:00,Thursday,20,False,True,6,REST_0036,Vile Parle West,Beverages,Malad West,5.08,DEL_0219,Bike,44,Rainy,789.06,26,45,55,2024-06-20 20:50:00,2024-06-20 21:00:00,10,True,Slightly Delayed,5-8km,2+ years,₹600+
ORD_000748,2024-05-16 03:42:00,Thursday,3,False,False,5,REST_0140,Andheri East,Street foodSea food,Malad East,4.59,DEL_0109,Scooty,43,Rainy,1300.89,25,42,35,2024-05-16 04:24:00,2024-05-16 04:17:00,-7,False,On Time,3-5km,2+ years,₹600+
ORD_000749,2024-12-26 16:16:00,Thursday,16,False,False,12,REST_0002,Andheri West,Korean,Andheri East,12.71,DEL_0231,Bicycle,19,Heavy rains,598.01,28,72,116,2024-12-26 17:28:00,2024-12-26 18:12:00,44,True,Severely Delayed,12+km,1-2 years,₹400-600
ORD_000750,2024-01-20 19:10:00,Saturday,19,True,True,1,REST_0061,CSMT,Beverages,Vikhroli,5.83,DEL_0162,Scooty,17,Cloudy,949.45,21,42,62,2024-01-20 19:52:00,2024-01-20 20:12:00,20,True,Moderately Delayed,5-8km,1-2 years,₹600+
ORD_000751,2024-09-18 12:24:00,Wednesday,12,False,True,9,REST_0150,Powai,North indian,Bhayandar West,14.35,DEL_0248,Bike,57,Light rains,1350.24,22,71,118,2024-09-18 13:35:00,2024-09-18 14:22:00,47,True,Severely Delayed,12+km,2+ years,₹600+
ORD_000752,2024-04-05 15:39:00,Friday,15,False,False,4,REST_0033,Worli,Italian,Ghatkopar West,10.9,DEL_0295,Bicycle,13,Clear,767.82,21,59,72,2024-04-05 16:38:00,2024-04-05 16:51:00,13,True,Moderately Delayed,8-12km,1-2 years,₹600+
ORD_000753,2024-04-11 18:54:00,Thursday,18,False,False,4,REST_0076,Dadar East,American,Andheri West,12.27,DEL_0195,Bicycle,25,Cloudy,352.73,22,64,63,2024-04-11 19:58:00,2024-04-11 19:57:00,-1,False,On Time,12+km,2+ years,₹200-400
ORD_000754,2024-07-06 19:29:00,Saturday,19,True,True,7,REST_0067,Dadar East,Japanese,Kalyan East,12.7,DEL_0138,Bike,2,Light rains,1343.72,25,69,138,2024-07-06 20:38:00,2024-07-06 21:47:00,69,True,Severely Delayed,12+km,0-6 months,₹600+
ORD_000755,2024-11-15 12:07:00,Friday,12,False,True,11,REST_0084,Powai,Continental,Lower Parel,10.34,DEL_0262,Bike,45,Heavy rains,514.14,27,63,119,2024-11-15 13:10:00,2024-11-15 14:06:00,56,True,Severely Delayed,8-12km,2+ years,₹400-600
ORD_000756,2024-08-28 12:14:00,Wednesday,12,False,True,8,REST_0026,Vikhroli,Italian,Santacruz,10.81,DEL_0299,Scooty,53,Clear,677.87,15,52,75,2024-08-28 13:06:00,2024-08-28 13:29:00,23,True,Severely Delayed,8-12km,2+ years,₹600+
