order_id,order_datetime,day_of_week,hour_of_day,is_weekend,is_peak_hour,month,restaurant_id,restaurant_locality,cuisine_type,delivery_locality,distance_km,partner_id,vehicle_type,partner_experience_months,weather_condition,order_value_inr,estimated_prep_time_min,estimated_delivery_time_min,actual_delivery_time_min,estimated_delivery_datetime,actual_delivery_datetime,delay_minutes,is_delayed,delay_category
ORD_000932,03-02-2024 09:21,Saturday,9,TRUE,FALSE,2,REST_0086,Marine lines,Street foodSea food,Worli,4.8,DEL_0298,Bike,35,Cloudy,1178.57,20,37,33,03-02-2024 09:58,03-02-2024 09:54,-4,FALSE,On Time
ORD_000933,01-11-2024 23:19,Friday,23,FALSE,FALSE,11,REST_0059,Juhu,Korean,Borivali East,10.66,DEL_0191,Scooty,27,Cloudy,201.97,28,65,63,02-11-2024 00:24,02-11-2024 00:22,-2,FALSE,On Time
ORD_000934,01-08-2024 05:49,Thursday,5,FALSE,FALSE,8,REST_0071,Ghatkopar East,Italian,Borivali West,7.6,DEL_0259,Bicycle,43,Rainy,985.27,23,50,66,01-08-2024 06:39,01-08-2024 06:55,16,TRUE,Moderately Delayed
ORD_000935,19-02-2024 20:18,Monday,20,FALSE,TRUE,2,REST_0115,Khar West,Italian,Jogeshwari,13.64,DEL_0055,Bike,30,Cloudy,566.62,18,64,80,19-02-2024 21:22,19-02-2024 21:38,16,TRUE,Moderately Delayed
ORD_000936,17-03-2024 14:31,Sunday,14,TRUE,FALSE,3,REST_0097,Bhayandar East,American,Andheri East,6.13,DEL_0240,Bicycle,56,Heavy rains,577.95,17,38,66,17-03-2024 15:09,17-03-2024 15:37,28,TRUE,Severely Delayed
ORD_000937,15-11-2024 20:37,Friday,20,FALSE,TRUE,11,REST_0051,Colaba,Italian,kandivali West,3.48,DEL_0069,Bike,48,Cloudy,923.79,15,27,37,15-11-2024 21:04,15-11-2024 21:14,10,TRUE,Slightly Delayed
ORD_000938,31-08-2024 12:23,Saturday,12,TRUE,TRUE,8,REST_0059,Juhu,Korean,Ghatkopar East,12.04,DEL_0155,Bicycle,22,Rainy,1033.91,28,70,90,31-08-2024 13:33,31-08-2024 13:53,20,TRUE,Moderately Delayed
ORD_000939,10-10-2024 14:18,Thursday,14,FALSE,FALSE,10,REST_0102,Malad West,Street foodSea food,kandivali West,5.6,DEL_0011,Scooty,13,Light rains,1363.72,23,43,61,10-10-2024 15:01,10-10-2024 15:19,18,TRUE,Moderately Delayed
ORD_000940,24-09-2024 12:52,Tuesday,12,FALSE,TRUE,9,REST_0027,Vikhroli,Lebanese,kandivali West,7.4,DEL_0239,Scooty,29,Rainy,1431.53,17,43,55,24-09-2024 13:35,24-09-2024 13:47,12,TRUE,Moderately Delayed
ORD_000941,20-08-2024 11:55,Tuesday,11,FALSE,FALSE,8,REST_0003,Matunga,South indian,Borivali West,3.83,DEL_0001,Bicycle,8,Rainy,918.82,21,35,27,20-08-2024 12:30,20-08-2024 12:22,-8,FALSE,On Time
ORD_000942,19-08-2024 17:38,Monday,17,FALSE,FALSE,8,REST_0060,Andheri East,Korean,Jogeshwari,14.77,DEL_0295,Bicycle,13,Clear,876.07,28,79,81,19-08-2024 18:57,19-08-2024 18:59,2,TRUE,Slightly Delayed
ORD_000943,05-08-2024 08:41,Monday,8,FALSE,FALSE,8,REST_0105,Borivali East,Tibetan,Kalyan West,10.38,DEL_0039,Scooty,19,Cloudy,608.61,17,52,49,05-08-2024 09:33,05-08-2024 09:30,-3,FALSE,On Time
ORD_000944,26-04-2024 20:50,Friday,20,FALSE,TRUE,4,REST_0025,Juhu,Mughlai,Jogeshwari,7.74,DEL_0081,Scooty,56,Light rains,990.83,27,55,62,26-04-2024 21:45,26-04-2024 21:52,7,TRUE,Slightly Delayed
ORD_000945,13-11-2024 12:38,Wednesday,12,FALSE,TRUE,11,REST_0064,Bandra West,Fast food,Kurla East,7.12,DEL_0150,Scooty,56,Cloudy,934.87,25,50,67,13-11-2024 13:28,13-11-2024 13:45,17,TRUE,Moderately Delayed
ORD_000946,25-08-2024 18:24,Sunday,18,TRUE,FALSE,8,REST_0063,Dadar West,Fast food,Lower Parel,3.76,DEL_0294,Scooty,49,Clear,982.35,25,39,36,25-08-2024 19:03,25-08-2024 19:00,-3,FALSE,On Time
ORD_000947,30-09-2024 20:05,Monday,20,FALSE,TRUE,9,REST_0141,Mulund West,Tibetan,Jogeshwari,10.47,DEL_0092,Bike,8,Rainy,916.4,24,60,80,30-09-2024 21:05,30-09-2024 21:25,20,TRUE,Moderately Delayed
ORD_000948,20-11-2024 17:40,Wednesday,17,FALSE,FALSE,11,REST_0088,Mulund West,Tibetan,Khar West,9.06,DEL_0243,Bicycle,57,Light rains,860.96,23,55,72,20-11-2024 18:35,20-11-2024 18:52,17,TRUE,Moderately Delayed
ORD_000949,21-04-2024 20:18,Sunday,20,TRUE,TRUE,4,REST_0143,Kurla West,Thai,Bandra West,13.13,DEL_0034,Scooty,45,Cloudy,1282.69,17,62,56,21-04-2024 21:20,21-04-2024 21:14,-6,FALSE,On Time
ORD_000950,03-04-2024 14:26,Wednesday,14,FALSE,FALSE,4,REST_0131,Ghatkopar West,Desserts,Ghatkopar West,1.227097509,DEL_0026,Bike,48,Heavy rains,1463.36,19,24,33,03-04-2024 14:50,03-04-2024 14:59,9,TRUE,Slightly Delayed
ORD_000951,15-09-2024 19:53,Sunday,19,TRUE,TRUE,9,REST_0085,Malad West,Korean,Santacruz,6.84,DEL_0179,Bike,1,Rainy,865,23,47,60,15-09-2024 20:40,15-09-2024 20:53,13,TRUE,Moderately Delayed
ORD_000952,12-04-2024 08:26,Friday,8,FALSE,FALSE,4,REST_0139,Versova,Beverages,Malad East,8.94,DEL_0289,Scooty,30,Cloudy,285.88,21,52,46,12-04-2024 09:18,12-04-2024 09:12,-6,FALSE,On Time
ORD_000953,06-02-2024 19:56,Tuesday,19,FALSE,TRUE,2,REST_0028,Vikhroli,Street foodSea food,Colaba,9.78,DEL_0144,Bike,11,Cloudy,639.94,21,55,61,06-02-2024 20:51,06-02-2024 20:57,6,TRUE,Slightly Delayed
ORD_000954,17-08-2024 10:29,Saturday,10,TRUE,FALSE,8,REST_0088,Mulund West,Tibetan,CSMT,5.62,DEL_0227,Scooty,21,Heavy rains,907.2,23,43,63,17-08-2024 11:12,17-08-2024 11:32,20,TRUE,Moderately Delayed
ORD_000955,31-12-2024 15:00,Tuesday,15,FALSE,FALSE,12,REST_0106,Dadar East,Beverages,Borivali West,4.6,DEL_0159,Bike,21,Cloudy,966.64,15,31,29,31-12-2024 15:31,31-12-2024 15:29,-2,FALSE,On Time
ORD_000956,05-10-2024 11:43,Saturday,11,TRUE,FALSE,10,REST_0143,Kurla West,Thai,Powai,8.09,DEL_0296,Scooty,55,Light rains,894.66,17,45,37,05-10-2024 12:28,05-10-2024 12:20,-8,FALSE,On Time
ORD_000957,21-05-2024 13:31,Tuesday,13,FALSE,TRUE,5,REST_0037,Versova,Beverages,Dadar West,10,DEL_0027,Bicycle,50,Cloudy,1279.1,17,51,64,21-05-2024 14:22,21-05-2024 14:35,13,TRUE,Moderately Delayed
ORD_000958,25-03-2024 17:57,Monday,17,FALSE,FALSE,3,REST_0040,Andheri West,Street foodSea food,Goregaon West,3.92,DEL_0159,Bike,21,Cloudy,222.76,23,38,38,25-03-2024 18:35,25-03-2024 18:35,0,FALSE,On Time
ORD_000959,10-07-2024 15:41,Wednesday,15,FALSE,FALSE,7,REST_0108,Lower Parel,Beverages,Kurla West,9.91,DEL_0074,Bicycle,25,Light rains,735.87,21,55,68,10-07-2024 16:36,10-07-2024 16:49,13,TRUE,Moderately Delayed
ORD_000960,05-03-2024 20:03,Tuesday,20,FALSE,TRUE,3,REST_0127,Borivali East,Street foodSea food,Kalyan West,9.34,DEL_0036,Bicycle,40,Light rains,1222.31,21,53,93,05-03-2024 20:56,05-03-2024 21:36,40,TRUE,Severely Delayed
ORD_000961,05-06-2024 18:19,Wednesday,18,FALSE,FALSE,6,REST_0055,Dadar West,Korean,Bandra West,12.02,DEL_0263,Scooty,39,Cloudy,544.53,25,67,60,05-06-2024 19:26,05-06-2024 19:19,-7,FALSE,On Time
ORD_000962,02-01-2024 11:18,Tuesday,11,FALSE,FALSE,1,REST_0075,Colaba,Fast food,Andheri West,7.75,DEL_0132,Bike,48,Cloudy,1264.67,15,42,41,02-01-2024 12:00,02-01-2024 11:59,-1,FALSE,On Time
ORD_000963,08-10-2024 15:59,Tuesday,15,FALSE,FALSE,10,REST_0063,Dadar West,Fast food,Goregaon East,5.7,DEL_0047,Bike,11,Cloudy,676.46,25,46,51,08-10-2024 16:45,08-10-2024 16:50,5,TRUE,Slightly Delayed
ORD_000964,23-05-2024 20:27,Thursday,20,FALSE,TRUE,5,REST_0067,Dadar East,Japanese,Ghatkopar West,14.05,DEL_0172,Bike,49,Rainy,934.32,25,73,83,23-05-2024 21:40,23-05-2024 21:50,10,TRUE,Slightly Delayed
ORD_000965,09-12-2024 17:51,Monday,17,FALSE,FALSE,12,REST_0065,Ghatkopar East,Lebanese,Kurla East,10.33,DEL_0077,Bicycle,21,Clear,771.72,19,54,74,09-12-2024 18:45,09-12-2024 19:05,20,TRUE,Moderately Delayed
ORD_000966,25-02-2024 10:02,Sunday,10,TRUE,FALSE,2,REST_0038,Vikhroli,Mughlai,Bandra East,9.57,DEL_0276,Bicycle,20,Cloudy,1230.77,20,53,61,25-02-2024 10:55,25-02-2024 11:03,8,TRUE,Slightly Delayed
ORD_000967,05-07-2024 18:34,Friday,18,FALSE,FALSE,7,REST_0049,Ghatkopar West,Japanese,Kalyan East,9.59,DEL_0032,Bike,37,Clear,316.35,22,55,57,05-07-2024 19:29,05-07-2024 19:31,2,TRUE,Slightly Delayed
ORD_000968,27-07-2024 18:22,Saturday,18,TRUE,FALSE,7,REST_0051,Colaba,Italian,Malad West,12.17,DEL_0008,Bike,29,Light rains,462.3,15,56,52,27-07-2024 19:18,27-07-2024 19:14,-4,FALSE,On Time
ORD_000969,26-03-2024 19:09,Tuesday,19,FALSE,TRUE,3,REST_0132,Goregaon East,Thai,Colaba,8.4,DEL_0036,Bicycle,40,Rainy,610.95,24,54,68,26-03-2024 20:03,26-03-2024 20:17,14,TRUE,Moderately Delayed
ORD_000970,11-01-2024 19:23,Thursday,19,FALSE,TRUE,1,REST_0064,Bandra West,Fast food,Kalyan West,13.26,DEL_0019,Bicycle,21,Light rains,296.09,25,71,128,11-01-2024 20:34,11-01-2024 21:31,57,TRUE,Severely Delayed
ORD_000971,08-10-2024 11:18,Tuesday,11,FALSE,FALSE,10,REST_0127,Borivali East,Street foodSea food,Malad East,11.9,DEL_0253,Bike,52,Rainy,626.45,21,62,64,08-10-2024 12:20,08-10-2024 12:22,2,TRUE,Slightly Delayed
ORD_000972,10-12-2024 23:35,Tuesday,23,FALSE,FALSE,12,REST_0102,Malad West,Street foodSea food,Andheri West,14.39,DEL_0229,Scooty,43,Cloudy,249.82,23,72,85,11-12-2024 00:47,11-12-2024 01:00,13,TRUE,Moderately Delayed
ORD_000973,17-10-2024 19:19,Thursday,19,FALSE,TRUE,10,REST_0085,Malad West,Korean,Bhayandar East,4.5,DEL_0138,Bike,2,Cloudy,395.19,23,40,39,17-10-2024 19:59,17-10-2024 19:58,-1,FALSE,On Time
ORD_000974,07-07-2024 13:54,Sunday,13,TRUE,TRUE,7,REST_0106,Dadar East,Beverages,Matunga,10.08,DEL_0223,Bicycle,28,Cloudy,1061.83,15,49,64,07-07-2024 14:43,07-07-2024 14:58,15,TRUE,Moderately Delayed
ORD_000975,25-10-2024 21:39,Friday,21,FALSE,TRUE,10,REST_0136,Vile Parle West,Italian,Lower Parel,4.34,DEL_0279,Bike,50,Cloudy,1343.31,18,34,48,25-10-2024 22:13,25-10-2024 22:27,14,TRUE,Moderately Delayed
ORD_000976,15-07-2024 08:48,Monday,8,FALSE,FALSE,7,REST_0108,Lower Parel,Beverages,Goregaon West,5.23,DEL_0232,Scooty,54,Cloudy,246.7,21,40,30,15-07-2024 09:28,15-07-2024 09:18,-10,FALSE,On Time
ORD_000977,14-09-2024 19:35,Saturday,19,TRUE,TRUE,9,REST_0047,Bandra East,Lebanese,Versova,11.28,DEL_0209,Bicycle,44,Cloudy,1017.45,19,58,93,14-09-2024 20:33,14-09-2024 21:08,35,TRUE,Severely Delayed
ORD_000978,24-04-2024 20:34,Wednesday,20,FALSE,TRUE,4,REST_0122,Kalyan East,Mughlai,Bhayandar East,3.05,DEL_0150,Scooty,56,Heavy rains,354.05,27,39,47,24-04-2024 21:13,24-04-2024 21:21,8,TRUE,Slightly Delayed
ORD_000979,21-07-2024 18:30,Sunday,18,TRUE,FALSE,7,REST_0148,Marine lines,Lebanese,Goregaon East,13.99,DEL_0175,Bicycle,20,Clear,1056.48,21,69,91,21-07-2024 19:39,21-07-2024 20:01,22,TRUE,Severely Delayed
ORD_000980,17-01-2024 08:35,Wednesday,8,FALSE,FALSE,1,REST_0147,Bandra East,Thai,Lower Parel,4.8,DEL_0099,Bike,38,Rainy,1141.21,27,45,39,17-01-2024 09:20,17-01-2024 09:14,-6,FALSE,On Time
ORD_000981,26-04-2024 09:48,Friday,9,FALSE,FALSE,4,REST_0038,Vikhroli,Mughlai,Mulund East,13.15,DEL_0040,Bike,18,Cloudy,456.06,20,65,57,26-04-2024 10:53,26-04-2024 10:45,-8,FALSE,On Time
ORD_000982,29-07-2024 15:11,Monday,15,FALSE,FALSE,7,REST_0063,Dadar West,Fast food,Goregaon East,12.26,DEL_0009,Bike,14,Rainy,927.15,25,67,69,29-07-2024 16:18,29-07-2024 16:20,2,TRUE,Slightly Delayed
ORD_000983,18-07-2024 21:46,Thursday,21,FALSE,TRUE,7,REST_0130,Marine lines,Tibetan,Kalyan West,5.87,DEL_0136,Scooty,26,Clear,1308.84,19,40,60,18-07-2024 22:26,18-07-2024 22:46,20,TRUE,Moderately Delayed
ORD_000984,12-12-2024 17:51,Thursday,17,FALSE,FALSE,12,REST_0056,Andheri East,Italian,Powai,10.54,DEL_0237,Scooty,34,Heavy rains,1121.26,23,60,85,12-12-2024 18:51,12-12-2024 19:16,25,TRUE,Severely Delayed
ORD_000985,26-10-2024 10:56,Saturday,10,TRUE,FALSE,10,REST_0062,Vile Parle East,Italian,Bandra West,8.61,DEL_0154,Bike,58,Cloudy,1348.25,18,48,48,26-10-2024 11:44,26-10-2024 11:44,0,FALSE,On Time
ORD_000986,09-08-2024 21:57,Friday,21,FALSE,TRUE,8,REST_0139,Versova,Beverages,Dadar East,6.87,DEL_0146,Scooty,32,Light rains,1248.97,21,45,74,09-08-2024 22:42,09-08-2024 23:11,29,TRUE,Severely Delayed
ORD_000987,16-07-2024 19:17,Tuesday,19,FALSE,TRUE,7,REST_0105,Borivali East,Tibetan,Malad West,12.09,DEL_0174,Bicycle,7,Rainy,895.94,17,58,86,16-07-2024 20:15,16-07-2024 20:43,28,TRUE,Severely Delayed
ORD_000988,27-06-2024 20:21,Thursday,20,FALSE,TRUE,6,REST_0070,Goregaon East,Italian,Powai,5.33,DEL_0187,Scooty,15,Cloudy,1349.21,19,38,49,27-06-2024 20:59,27-06-2024 21:10,11,TRUE,Moderately Delayed
ORD_000989,28-02-2024 19:10,Wednesday,19,FALSE,TRUE,2,REST_0037,Versova,Beverages,Bandra West,6.62,DEL_0049,Bike,23,Cloudy,1097.65,17,40,54,28-02-2024 19:50,28-02-2024 20:04,14,TRUE,Moderately Delayed
ORD_000990,09-02-2024 16:03,Friday,16,FALSE,FALSE,2,REST_0043,Goregaon East,Asian,Malad East,3.76,DEL_0297,Bicycle,31,Clear,659.13,15,28,45,09-02-2024 16:31,09-02-2024 16:48,17,TRUE,Moderately Delayed
ORD_000991,19-09-2024 00:31,Thursday,0,FALSE,FALSE,9,REST_0107,Versova,Italian,CSMT,5.34,DEL_0069,Bike,48,Cloudy,1466.53,18,37,39,19-09-2024 01:08,19-09-2024 01:10,2,TRUE,Slightly Delayed
ORD_000992,06-06-2024 14:12,Thursday,14,FALSE,FALSE,6,REST_0016,Bhayandar East,Street foodSea food,Andheri West,6.29,DEL_0090,Bicycle,37,Heavy rains,1099.86,18,40,62,06-06-2024 14:52,06-06-2024 15:14,22,TRUE,Severely Delayed
ORD_000993,25-08-2024 07:14,Sunday,7,TRUE,FALSE,8,REST_0059,Juhu,Korean,Vikhroli,4.44,DEL_0127,Bike,28,Rainy,537.26,28,45,43,25-08-2024 07:59,25-08-2024 07:57,-2,FALSE,On Time
ORD_000994,14-01-2024 16:11,Sunday,16,TRUE,FALSE,1,REST_0140,Andheri East,Street foodSea food,Jogeshwari,7.12,DEL_0024,Bicycle,51,Light rains,919.13,25,50,60,14-01-2024 17:01,14-01-2024 17:11,10,TRUE,Slightly Delayed
ORD_000995,21-10-2024 22:39,Monday,22,FALSE,FALSE,10,REST_0070,Goregaon East,Italian,Malad West,13.71,DEL_0277,Scooty,18,Light rains,751.18,19,66,90,21-10-2024 23:45,22-10-2024 00:09,24,TRUE,Severely Delayed
ORD_000996,05-02-2024 19:09,Monday,19,FALSE,TRUE,2,REST_0113,Vile Parle West,Korean,Dadar East,4.08,DEL_0245,Scooty,40,Clear,982.61,22,37,44,05-02-2024 19:46,05-02-2024 19:53,7,TRUE,Slightly Delayed
ORD_000997,06-02-2024 13:05,Tuesday,13,FALSE,TRUE,2,REST_0046,Kalyan West,Korean,Matunga,9.64,DEL_0075,Scooty,29,Heavy rains,721.55,25,59,128,06-02-2024 14:04,06-02-2024 15:13,69,TRUE,Severely Delayed
ORD_000998,20-01-2024 19:26,Saturday,19,TRUE,TRUE,1,REST_0147,Bandra East,Thai,Juhu,9.44,DEL_0089,Bike,45,Cloudy,785.93,27,60,60,20-01-2024 20:26,20-01-2024 20:26,0,FALSE,On Time
ORD_000999,23-10-2024 08:45,Wednesday,8,FALSE,FALSE,10,REST_0054,Lower Parel,Japanese,Bhayandar West,11.39,DEL_0245,Scooty,40,Clear,917.07,15,54,57,23-10-2024 09:39,23-10-2024 09:42,3,TRUE,Slightly Delayed
ORD_001000,10-05-2024 20:50,Friday,20,FALSE,TRUE,5,REST_0082,Goregaon East,Italian,Vile Parle West,3.13,DEL_0266,Bicycle,27,Light rains,1212.94,22,34,30,10-05-2024 21:24,10-05-2024 21:20,-4,FALSE,On Time
ORD_001001,31-10-2024 10:03,Thursday,10,FALSE,FALSE,10,REST_0087,Jogeshwari,Korean,Jogeshwari,0.86339564,DEL_0181,Scooty,39,Light rains,1094.31,21,25,32,31-10-2024 10:28,31-10-2024 10:35,7,TRUE,Slightly Delayed
ORD_001002,29-08-2024 20:33,Thursday,20,FALSE,TRUE,8,REST_0105,Borivali East,Tibetan,Khar West,4.24,DEL_0024,Bicycle,51,Light rains,531.17,17,32,51,29-08-2024 21:05,29-08-2024 21:24,19,TRUE,Moderately Delayed
ORD_001003,28-04-2024 16:42,Sunday,16,TRUE,FALSE,4,REST_0037,Versova,Beverages,Ghatkopar East,9.94,DEL_0262,Bike,45,Rainy,824.53,17,51,62,28-04-2024 17:33,28-04-2024 17:44,11,TRUE,Moderately Delayed
ORD_001004,11-12-2024 19:39,Wednesday,19,FALSE,TRUE,12,REST_0070,Goregaon East,Italian,Vikhroli,5.61,DEL_0204,Bike,31,Cloudy,639.03,19,39,41,11-12-2024 20:18,11-12-2024 20:20,2,TRUE,Slightly Delayed
ORD_001005,06-11-2024 21:33,Wednesday,21,FALSE,TRUE,11,REST_0074,Matunga,Italian,Lower Parel,7.07,DEL_0039,Scooty,19,Cloudy,429.78,15,39,48,06-11-2024 22:12,06-11-2024 22:21,9,TRUE,Slightly Delayed
ORD_001006,27-10-2024 18:04,Sunday,18,TRUE,FALSE,10,REST_0111,Borivali West,South indian,Goregaon West,13.03,DEL_0278,Bicycle,54,Heavy rains,1277.86,26,71,90,27-10-2024 19:15,27-10-2024 19:34,19,TRUE,Moderately Delayed
ORD_001007,17-11-2024 18:16,Sunday,18,TRUE,FALSE,11,REST_0015,Juhu,Italian,Malad West,3.09,DEL_0230,Bicycle,17,Light rains,981.39,27,39,39,17-11-2024 18:55,17-11-2024 18:55,0,FALSE,On Time
ORD_001008,02-07-2024 11:10,Tuesday,11,FALSE,FALSE,7,REST_0111,Borivali West,South indian,Bhayandar West,14.89,DEL_0011,Scooty,13,Rainy,1209.97,26,77,79,02-07-2024 12:27,02-07-2024 12:29,2,TRUE,Slightly Delayed
ORD_001009,30-03-2024 13:35,Saturday,13,TRUE,TRUE,3,REST_0083,Vikhroli,Beverages,Kurla West,7.22,DEL_0216,Scooty,16,Heavy rains,893.46,26,52,100,30-03-2024 14:27,30-03-2024 15:15,48,TRUE,Severely Delayed
ORD_001010,18-03-2024 18:06,Monday,18,FALSE,FALSE,3,REST_0104,Matunga,Thai,Khar West,8.2,DEL_0137,Bicycle,32,Cloudy,1182.37,19,47,56,18-03-2024 18:53,18-03-2024 19:02,9,TRUE,Slightly Delayed
ORD_001011,01-10-2024 12:05,Tuesday,12,FALSE,TRUE,10,REST_0001,Powai,Korean,Vile Parle West,8.13,DEL_0033,Scooty,22,Clear,1132.7,19,47,64,01-10-2024 12:52,01-10-2024 13:09,17,TRUE,Moderately Delayed
ORD_001012,31-10-2024 14:43,Thursday,14,FALSE,FALSE,10,REST_0066,Kurla East,Mughlai,Ghatkopar East,9.47,DEL_0100,Bike,5,Light rains,963.97,24,57,89,31-10-2024 15:40,31-10-2024 16:12,32,TRUE,Severely Delayed
ORD_001013,08-05-2024 16:31,Wednesday,16,FALSE,FALSE,5,REST_0101,Ghatkopar West,Korean,Kurla East,4.34,DEL_0148,Scooty,1,Cloudy,977.64,24,40,49,08-05-2024 17:11,08-05-2024 17:20,9,TRUE,Slightly Delayed
ORD_001014,07-10-2024 09:28,Monday,9,FALSE,FALSE,10,REST_0011,kandivali West,South indian,Vikhroli,8.49,DEL_0275,Scooty,57,Rainy,348.61,18,47,55,07-10-2024 10:15,07-10-2024 10:23,8,TRUE,Slightly Delayed
ORD_001015,10-02-2024 20:45,Saturday,20,TRUE,TRUE,2,REST_0094,Andheri West,Beverages,CSMT,4.78,DEL_0237,Scooty,34,Cloudy,1024.09,15,32,41,10-02-2024 21:17,10-02-2024 21:26,9,TRUE,Slightly Delayed
ORD_001016,07-11-2024 16:55,Thursday,16,FALSE,FALSE,11,REST_0069,Goregaon East,Korean,Jogeshwari,9.28,DEL_0065,Bike,54,Cloudy,567.32,22,54,53,07-11-2024 17:49,07-11-2024 17:48,-1,FALSE,On Time
ORD_001017,13-04-2024 08:35,Saturday,8,TRUE,FALSE,4,REST_0091,Bandra West,Tibetan,Dadar East,14.56,DEL_0105,Scooty,2,Light rains,462.11,15,64,87,13-04-2024 09:39,13-04-2024 10:02,23,TRUE,Severely Delayed
ORD_001018,17-07-2024 12:07,Wednesday,12,FALSE,TRUE,7,REST_0063,Dadar West,Fast food,Kalyan West,5.02,DEL_0101,Bike,30,Rainy,561.36,25,44,55,17-07-2024 12:51,17-07-2024 13:02,11,TRUE,Moderately Delayed
ORD_001019,02-11-2024 19:18,Saturday,19,TRUE,TRUE,11,REST_0053,Andheri East,Italian,Mulund West,4.51,DEL_0231,Bicycle,19,Light rains,1492.34,29,46,48,02-11-2024 20:04,02-11-2024 20:06,2,TRUE,Slightly Delayed
ORD_001020,11-11-2024 03:30,Monday,3,FALSE,FALSE,11,REST_0103,Bhayandar East,Asian,Bandra West,13.47,DEL_0244,Bicycle,24,Light rains,458.71,21,67,103,11-11-2024 04:37,11-11-2024 05:13,36,TRUE,Severely Delayed
ORD_001021,12-06-2024 10:54,Wednesday,10,FALSE,FALSE,6,REST_0007,Santacruz,Japanese,Ghatkopar West,10.76,DEL_0065,Bike,54,Light rains,860,19,56,55,12-06-2024 11:50,12-06-2024 11:49,-1,FALSE,On Time
ORD_001022,14-07-2024 19:41,Sunday,19,TRUE,TRUE,7,REST_0116,Malad East,Beverages,kandivali East,14.81,DEL_0071,Scooty,32,Light rains,506.88,20,70,88,14-07-2024 20:51,14-07-2024 21:09,18,TRUE,Moderately Delayed
ORD_001023,08-04-2024 13:41,Monday,13,FALSE,TRUE,4,REST_0101,Ghatkopar West,Korean,Mulund West,4.28,DEL_0024,Bicycle,51,Rainy,526.94,24,40,34,08-04-2024 14:21,08-04-2024 14:15,-6,FALSE,On Time
ORD_001024,07-12-2024 18:57,Saturday,18,TRUE,FALSE,12,REST_0040,Andheri West,Street foodSea food,Lower Parel,8.82,DEL_0245,Scooty,40,Heavy rains,279.34,23,54,92,07-12-2024 19:51,07-12-2024 20:29,38,TRUE,Severely Delayed
ORD_001025,28-07-2024 19:23,Sunday,19,TRUE,TRUE,7,REST_0126,kandivali East,North indian,Bandra West,5.99,DEL_0050,Bike,37,Cloudy,719,29,51,55,28-07-2024 20:14,28-07-2024 20:18,4,TRUE,Slightly Delayed
ORD_001026,04-03-2024 14:31,Monday,14,FALSE,FALSE,3,REST_0041,Bhayandar East,South indian,Mulund East,3.21,DEL_0151,Scooty,33,Rainy,278.56,16,28,24,04-03-2024 14:59,04-03-2024 14:55,-4,FALSE,On Time
ORD_001027,30-08-2024 15:10,Friday,15,FALSE,FALSE,8,REST_0022,Goregaon East,Desserts,Borivali East,4.05,DEL_0211,Scooty,43,Rainy,1057.88,21,36,39,30-08-2024 15:46,30-08-2024 15:49,3,TRUE,Slightly Delayed
ORD_001028,02-03-2024 16:35,Saturday,16,TRUE,FALSE,3,REST_0059,Juhu,Korean,Bandra West,9.34,DEL_0020,Scooty,49,Cloudy,1274.17,28,61,49,02-03-2024 17:36,02-03-2024 17:24,-12,FALSE,On Time
ORD_001029,05-08-2024 12:18,Monday,12,FALSE,TRUE,8,REST_0121,Colaba,Korean,Worli,4.03,DEL_0150,Scooty,56,Rainy,619.33,28,44,49,05-08-2024 13:02,05-08-2024 13:07,5,TRUE,Slightly Delayed
ORD_001030,23-09-2024 12:55,Monday,12,FALSE,TRUE,9,REST_0009,Marine lines,Asian,Bhayandar East,4.29,DEL_0108,Scooty,43,Light rains,1061.21,16,31,38,23-09-2024 13:26,23-09-2024 13:33,7,TRUE,Slightly Delayed
ORD_001031,21-12-2024 12:53,Saturday,12,TRUE,TRUE,12,REST_0073,Colaba,Italian,kandivali West,13.48,DEL_0181,Scooty,39,Cloudy,1320.93,23,69,82,21-12-2024 14:02,21-12-2024 14:15,13,TRUE,Moderately Delayed
ORD_001032,23-06-2024 11:32,Sunday,11,TRUE,FALSE,6,REST_0080,Mulund East,Lebanese,Goregaon West,5.93,DEL_0296,Scooty,55,Rainy,1466.07,18,39,39,23-06-2024 12:11,23-06-2024 12:11,0,FALSE,On Time
ORD_001033,16-01-2024 08:41,Tuesday,8,FALSE,FALSE,1,REST_0084,Powai,Continental,Malad West,6.51,DEL_0085,Bike,18,Cloudy,991.01,27,51,58,16-01-2024 09:32,16-01-2024 09:39,7,TRUE,Slightly Delayed
ORD_001034,05-10-2024 19:46,Saturday,19,TRUE,TRUE,10,REST_0058,Dadar West,Desserts,Kalyan West,6.77,DEL_0242,Scooty,35,Heavy rains,804.66,25,49,53,05-10-2024 20:35,05-10-2024 20:39,4,TRUE,Slightly Delayed
ORD_001035,17-08-2024 21:10,Saturday,21,TRUE,TRUE,8,REST_0148,Marine lines,Lebanese,Goregaon West,12.32,DEL_0057,Scooty,38,Clear,624.3,21,63,72,17-08-2024 22:13,17-08-2024 22:22,9,TRUE,Slightly Delayed
ORD_001036,07-08-2024 08:06,Wednesday,8,FALSE,FALSE,8,REST_0089,Malad East,Japanese,Santacruz,3.36,DEL_0122,Scooty,8,Light rains,659.88,24,37,39,07-08-2024 08:43,07-08-2024 08:45,2,TRUE,Slightly Delayed
